id,buy_id,date,amt,net,days,profit,percent,yearly,dividend_id
1034,1266,2023-06-23,32099.999999999996,32028.9,3,1361.13,4.43831,539.99438,0
1033,1255,2023-06-16,77000.0,76829.45,28,160.0,0.20869,2.72042,0
1032,1256,2023-06-16,77000.0,76829.45,17,160.0,0.20869,4.4807,0
1031,1257,2023-06-14,24200.0,24146.4,15,1095.46,4.75234,115.64027,0
1030,1254,2023-06-09,33600.0,33525.58,23,2857.81,9.31861,147.88229,0
1029,1259,2023-06-09,25050.0,24994.52,3,1242.03,5.22905,636.20108,0
1028,1260,2023-06-08,21000.0,20953.49,1,909.19,4.5359,1655.6035,0
1027,1258,2023-06-08,25600.0,25543.3,7,1089.25,4.45427,232.25836,0
1026,1251,2023-05-31,51600.0,51485.71,42,3680.06,7.69796,66.89894,0
1025,1226,2023-03-27,94000.0,93791.8,68,4594.67,5.15114,27.6495,0
1024,1218,2023-03-27,77500.0,77328.34,117,2162.22,2.87659,8.97398,0
1023,783,2023-03-07,133000.0,132705.42,879,-14620.17,-9.92371,-4.12077,0
1022,1127,2023-02-13,190200.0,189778.73,355,-15875.76,-7.71963,-7.93708,0
1021,961,2023-02-08,60250.0,60116.55,567,-34467.49,-36.44113,-23.45858,0
1020,1169,2023-02-08,171600.0,171219.93,279,-6773.43,-3.80544,-4.97844,0
1019,1138,2023-02-08,54500.0,54379.28,342,-3749.18,-6.44982,-6.88358,0
1018,1149,2023-02-08,54500.0,54379.28,327,-10013.03,-15.55004,-17.35708,0
1017,1156,2023-02-01,56000.0,55875.97,300,-7013.01,-11.15141,-13.56755,0
1016,1190,2023-01-31,53750.0,53630.95,231,-7754.72,-12.63279,-19.9609,0
1015,1233,2023-01-30,78000.0,77827.24,1,656.69,0.85096,310.6004,0
1014,1006,2023-01-25,54750.0,54628.74,499,-33691.45,-38.14694,-27.90307,0
1013,1014,2023-01-25,53500.0,53381.5,489,-29927.61,-35.92357,-26.81412,0
1012,1130,2023-01-24,318750.0,318044.0,334,14372.89,4.73304,5.17233,0
1011,1036,2023-01-19,53000.0,52882.61,449,-29173.73,-35.55329,-28.90189,0
1010,1125,2023-01-17,152250.0,151912.78,328,-11197.69,-6.8651,-7.63952,0
1009,1223,2023-01-09,105300.0,105066.77,5,5847.49,5.8935,430.2255,0
1008,1221,2023-01-09,126000.0,125720.92,20,5455.13,4.5359,82.78018,0
1007,1222,2023-01-03,98250.0,98032.38,13,4074.74,4.33678,121.76344,0
1006,1219,2022-12-30,49500.0,49390.36,17,-1722.6,-3.37018,-72.35975,0
1005,1191,2022-12-28,93000.0,92794.01,195,-15445.2,-14.26951,-26.7096,0
1004,1073,2022-12-28,50750.0,50637.6,380,-23275.75,-31.49059,-30.24754,0
1003,1081,2022-12-27,49250.0,49140.91,372,-24772.44,-33.51552,-32.88485,0
1002,993,2022-12-23,35040.0,34962.39,490,-13745.25,-28.21991,-21.02095,0
1001,1220,2022-12-20,108000.0,107760.79,4,6737.52,6.66928,608.5718,0
1000,1215,2022-11-22,110000.0,109756.36,4,4523.8,4.29886,392.27098,0
999,1216,2022-11-21,34080.0,34004.51,458,-14703.13,-30.1865,-24.05693,0
998,1214,2022-11-15,32880.0,32807.18,189,-15900.46,-32.64469,-63.04398,0
997,1200,2022-11-08,92250.0,92045.67,85,-8676.93,-8.61468,-36.99245,0
996,1103,2022-11-07,102000.0,101774.08,293,-13681.07,-11.84968,-14.76155,0
995,1150,2022-11-02,48300.00000000001,48193.02,226,-25469.78,-34.57618,-55.84206,0
994,1148,2022-11-01,44250.0,44151.99,232,-13475.37,-23.38363,-36.7889,0
993,1141,2022-11-01,48000.0,47893.68,242,-16623.91,-25.76648,-38.86267,0
992,1139,2022-10-31,130500.0,130210.95,242,-23879.59,-15.49712,-23.37376,0
991,1067,2022-10-26,55199.99999999999,55077.74,323,-6558.48,-10.64063,-12.02424,0
990,1209,2022-10-19,87750.0,87555.65,7,4121.26,4.93952,257.56069,0
989,1208,2022-10-06,156375.0,156028.64,9,-10840.15,-6.49621,-263.45741,0
988,1206,2022-09-12,108750.0,108509.13,4,3276.57,3.11365,284.12056,0
987,1204,2022-09-09,82500.0,82317.27,1,3643.39,4.631,1690.315,0
986,1144,2022-09-05,102600.0,102372.75,182,146.83,0.14363,0.28805,0
985,1180,2022-09-01,57000.0,56873.75,99,1250.82,2.24875,8.29085,0
984,1189,2022-08-23,177000.0,176607.96,74,3725.88,2.15516,10.63018,0
983,1199,2022-08-15,93300.0,93093.35,11,-112.64,-0.12085,-4.01002,0
982,1195,2022-07-25,83700.0,83514.61,28,531.21,0.64014,8.34468,0
981,1186,2022-07-25,103500.0,103270.75,49,443.5,0.43131,3.21282,0
980,856,2022-07-22,88500.0,88303.98,470,-9411.98,-9.63198,-7.48015,0
979,845,2022-07-04,88500.0,88303.98,469,-9411.98,-9.63198,-7.4961,0
978,1196,2022-06-29,58500.0,58370.42,1,1244.17,2.17793,794.94445,0
977,1185,2022-06-27,125000.0,124723.14,26,-1555.94,-1.23214,-17.29735,0
976,1182,2022-06-23,111600.0,111352.82,28,-5906.32,-5.03698,-65.66063,0
975,1193,2022-06-23,83700.0,83514.61,1,531.21,0.64014,233.6511,0
974,781,2022-06-13,135000.0,134700.99,681,-12624.6,-8.56918,-4.59288,0
973,1171,2022-06-13,33300.0,33226.24,38,453.81,1.38473,13.3007,0
972,1187,2022-06-08,181500.0,181097.99,2,8215.91,4.75232,867.2984,0
971,1179,2022-05-31,294000.0,293348.82,7,1704.28,0.58437,30.47072,0
970,1045,2022-05-30,152250.0,151912.78,201,77.22,0.05086,0.09236,0
969,1181,2022-05-27,86800.0,86607.74,2,5929.44,7.34949,1341.28193,0
968,1183,2022-05-26,24600.0,24545.52,1,1494.58,6.48381,2366.59065,0
967,1044,2022-05-23,153000.0,152661.12,195,3832.2,2.5749,4.81968,0
966,1140,2022-05-23,840.0,838.14,81,-58.84,-6.55979,-29.55955,0
965,1059,2022-05-17,111000.0,110754.15,169,-5001.68,-4.32089,-9.3321,0
964,1086,2022-05-17,77000.0,76829.45,140,-14873.22,-16.21896,-42.28515,0
963,1176,2022-05-13,78000.0,77827.24,136,-13875.43,-15.13089,-40.60864,0
962,1002,2022-05-12,79500.0,79323.91,248,-12378.76,-13.4988,-19.86719,0
961,1126,2022-05-11,127200.0,126918.27,77,-5374.1,-4.06229,-19.25631,0
960,1174,2022-05-10,46560.0,46456.87,263,-2250.77,-4.62098,-6.41315,0
959,1170,2022-05-06,112500.0,112250.82,158,-3505.01,-3.02793,-6.9949,0
958,1166,2022-05-03,66300.0,66153.15,69,6.97,0.01054,0.05576,0
957,1137,2022-04-29,110000.0,109756.36,58,-2491.71,-2.21982,-13.96956,0
956,1162,2022-04-28,187500.0,187084.7,7,5182.69,2.84917,148.56386,0
955,1124,2022-04-22,203000.0,202550.38,63,6116.26,3.11364,18.03934,0
954,1153,2022-04-20,53760.0,53640.93,27,2407.7,4.69949,63.53014,0
953,1112,2022-04-18,242000.0,241463.99,74,-7085.31,-2.85067,-14.06074,0
952,1147,2022-04-18,127000.0,126718.71,39,-3569.23,-2.73949,-25.63882,0
951,1021,2022-04-01,116250.0,115992.52,185,236.69,0.20447,0.40341,0
950,1097,2022-03-31,183375.0,182968.84,79,315.17,0.17255,0.79722,0
949,1120,2022-03-28,79125.0,78949.74,42,15434.37,24.30021,211.1804,0
948,1152,2022-03-23,76125.0,75956.39,37,12441.02,19.58742,193.22725,0
947,1089,2022-03-10,108000.0,107760.79,64,10345.51,10.62001,60.56724,0
946,1146,2022-03-10,72750.0,72588.87,24,9073.5,14.28552,217.25895,0
944,1122,2022-03-09,259500.0,258925.23,22,353.79,0.13682,2.26997,0
943,1129,2022-03-03,153900.0,153559.13,7,220.25,0.14364,7.4898,0
940,1041,2022-03-01,140000.0,139689.91,116,-12646.75,-8.30184,-26.12217,0
939,1099,2022-02-28,141000.0,140687.7,45,377.61,0.26913,2.18294,299
938,968,2022-02-28,163800.0,163437.2,213,11902.31,7.8545,13.45959,0
937,1105,2022-02-25,100000.0,99778.51,35,-4451.84,-4.27116,-44.5421,0
936,876,2022-02-25,378000.0,377162.77,296,-64814.0,-14.66457,-18.083,0
935,1010,2022-02-25,297000.0,296342.17,161,-64455.19,-17.86465,-40.5006,0
934,1107,2022-02-24,210000.0,209534.87,29,15105.18,7.76897,97.78186,0
933,992,2022-02-23,369000.0,368182.7,188,-7046.56,-1.87793,-3.64598,0
932,959,2022-02-22,55200.0,55077.74,217,4566.11,9.03972,15.20506,0
931,1061,2022-02-22,102000.0,101774.08,84,1552.59,1.54916,6.73147,0
930,1051,2022-02-21,105000.0,104767.44,88,7552.59,7.76897,32.22357,0
929,933,2022-02-21,138000.0,137694.34,238,140.34,0.10203,0.15647,0
928,637,2022-02-18,143000.0,142683.27,940,-4642.32,-3.15106,-1.22355,0
927,1060,2022-02-17,14729.0,14696.38,79,-787.84,-5.08802,-23.50794,0
926,1123,2022-02-15,92521.0,92316.07,77,-4948.88,-5.08804,-24.11863,0
925,1106,2022-02-14,107500.0,107261.89,20,6038.19,5.96519,108.86472,0
924,1013,2022-02-14,247200.00000000003,246652.48,144,-15526.94,-5.92226,-15.01128,0
923,1096,2022-02-11,55199.99999999999,55077.74,31,2160.79,4.08336,48.07827,0
922,1117,2022-02-10,63300.00000000001,63159.8,30,10242.85,19.35646,235.5036,0
921,1069,2022-02-09,62100.0,61962.45,63,9045.5,17.09377,99.03533,0
920,1115,2022-02-09,108000.0,107760.79,15,6537.09,6.45806,157.14613,0
919,1114,2022-02-09,60600.0,60465.78,204,9954.15,19.70665,35.25945,0
918,841,2022-02-03,73500.0,73337.2,324,-10347.75,-12.36513,-13.92985,0
917,1111,2022-02-02,55000.0,54878.18,64,4767.43,9.51379,54.25833,0
916,1083,2022-02-01,66000.0,65853.82,42,5119.6,8.42951,73.25646,0
915,1053,2022-01-31,106500.0,106264.11,66,5040.41,4.97948,27.53803,0
914,1109,2022-01-31,65700.0,65554.48,152,-1644.03,-2.44653,-5.87489,0
913,1108,2022-01-28,106200.0,105964.78,2,130.89,0.12367,22.56978,0
912,653,2022-01-27,73000.0,72838.31,808,-10846.64,-12.96128,-5.85503,0
911,941,2022-01-26,144750.0,144429.4,203,18150.32,14.37318,25.8434,0
910,922,2022-01-24,138750.0,138442.69,217,12163.61,9.63232,16.20183,0
909,1074,2022-01-21,112000.0,111751.93,38,2005.39,1.82729,17.5516,0
908,1042,2022-01-19,74250.0,74085.54,72,7187.7,10.74429,54.46758,0
907,1064,2022-01-19,64125.0,63982.97,54,3098.42,5.08901,34.39794,0
906,1026,2022-01-18,116000.0,115743.07,109,10009.39,9.46661,31.70012,0
905,1062,2022-01-17,115600.0,115343.96,48,5597.42,5.10032,38.78368,0
904,1098,2022-01-13,49500.0,49390.36,6,2035.7,4.29884,261.51277,0
903,1057,2022-01-13,115600.0,115343.96,45,5597.42,5.10032,41.36926,0
902,967,2022-01-13,61000.0,60864.89,168,7998.06,15.12869,32.86888,0
901,1095,2022-01-11,20100.0,20055.48,34,9031.12,81.91968,879.43186,0
900,912,2022-01-11,138750.0,138442.69,216,12163.61,9.63232,16.27684,0
899,1093,2022-01-10,25200.0,25144.19,33,8607.64,52.05221,575.72899,0
898,1091,2022-01-07,25200.0,25144.19,30,8607.64,52.05221,633.30189,0
897,1090,2022-01-06,24600.0,24545.52,105,2095.9,9.33602,32.45378,0
896,1007,2022-01-06,120000.0,119734.21,114,3477.28,2.99103,9.57654,0
895,850,2022-01-05,133500.0,133204.31,285,6925.23,5.48407,7.02346,0
894,986,2021-12-30,173250.0,172866.27,139,3742.51,2.21288,5.8108,0
893,855,2021-12-30,58750.0,58619.88,269,-8277.96,-12.37403,-16.79004,0
892,1087,2021-12-30,37800.0,37716.27,22,4643.18,14.03915,232.92226,0
891,1078,2021-12-28,91250.0,91047.89,13,3855.19,4.42146,124.14099,0
890,1085,2021-12-27,35250.0,35171.92,285,-4966.78,-12.37404,-15.84745,0
889,284,2021-12-27,147000.0,146674.41,1949,-20695.48,-12.36512,-2.31568,0
888,903,2021-12-23,52199.99999999999,52084.39,209,-10754.49,-17.11439,-29.88877,0
887,1050,2021-12-21,72750.0,72588.87,34,7946.0,12.29215,131.95985,0
886,826,2021-12-17,306000.0,305322.24,289,4657.77,1.54916,1.95655,0
885,960,2021-12-16,168000.0,167627.9,149,9027.39,5.6919,13.94324,0
884,843,2021-12-15,129000.0,128714.28,272,2435.2,1.92843,2.58778,0
883,884,2021-12-13,52500.0,52383.71,217,-10455.17,-16.63806,-27.98568,0
882,1072,2021-12-13,41850.0,41757.31,35,2971.59,7.66156,79.89913,0
880,628,2021-12-08,118000.0,117738.64,887,-16057.05,-12.00117,-4.93847,0
879,1071,2021-12-08,67500.0,67350.49,12,10975.9,19.46959,592.20003,0
878,1070,2021-12-08,93000.0,92794.01,62,12616.82,15.73617,92.64036,0
877,1056,2021-12-07,47250.0,47145.34,118,8058.96,20.61833,63.77704,0
876,1020,2021-12-07,49500.0,49390.36,70,12558.97,34.09855,177.79958,0
875,1068,2021-12-07,47000.0,46895.9,118,7809.52,19.98016,61.80304,0
874,1065,2021-12-03,48000.0,47893.68,66,11062.29,30.03495,166.10238,0
873,1054,2021-12-03,65250.0,65105.48,7,8730.89,15.48728,807.55103,0
872,1038,2021-12-02,115000.0,114745.29,29,-2513.85,-2.14384,-26.98281,0
871,1052,2021-12-02,65250.0,65105.48,65,8730.89,15.48728,86.96703,0
870,970,2021-12-01,121000.0,120732.0,124,11991.68,11.02781,32.46089,0
869,882,2021-12-01,120000.0,119734.21,208,10993.89,10.11022,17.74149,0
868,1046,2021-12-01,107100.0,106862.78,21,-474.44,-0.44201,-7.68255,0
867,1035,2021-12-01,95200.0,94989.15,36,-2827.02,-2.89014,-29.30281,0
866,984,2021-11-29,48000.0,47893.68,110,8807.3,22.53291,74.76829,0
865,1030,2021-11-29,91000.0,90798.44,53,10621.25,13.24722,91.23085,0
864,1019,2021-11-25,43500.0,43403.65,58,11332.77,35.33664,222.37713,0
863,1017,2021-11-24,63750.0,63608.8,58,15502.48,32.22545,202.79809,0
862,913,2021-11-23,81000.0,80820.59,167,7157.79,9.71697,21.23769,0
861,929,2021-11-19,82600.0,82417.05,149,3843.4,4.89146,11.98244,0
860,896,2021-11-18,60000.0,59867.11,188,11760.79,24.44749,47.46454,0
859,1049,2021-11-17,49000.0,48891.47,98,9805.09,25.08569,93.4314,0
858,1043,2021-11-17,118000.0,117738.64,49,1481.71,1.27451,9.4938,0
857,602,2021-11-16,52500.0,52383.71,1007,-10455.17,-16.63806,-6.03068,0
856,958,2021-11-16,120000.0,119734.21,120,6483.93,5.72531,17.41448,0
855,938,2021-11-15,90000.0,89800.66,136,11627.9,14.87462,39.92086,0
854,1037,2021-11-11,91000.0,90798.44,9,-2908.66,-3.10399,-125.88404,0
853,1022,2021-11-08,118000.0,117738.64,40,1481.71,1.27451,11.6299,0
852,989,2021-11-03,107250.0,107012.45,79,9296.49,9.51379,43.95612,0
851,983,2021-11-02,184000.0,183592.46,83,23238.08,14.4917,63.72856,0
850,1016,2021-11-01,123600.00000000001,123326.24,35,53.81,0.04365,0.45521,0
849,1015,2021-10-29,117000.0,116740.86,32,483.93,0.41626,4.74797,0
848,586,2021-10-21,50400.0,50288.37,1070,-12550.51,-19.97252,-6.81306,0
847,935,2021-10-20,277000.0,276386.47,111,-224.84,-0.08128,-0.26727,0
846,1034,2021-10-15,105600.00000000001,105366.11,3,734.87,0.70234,85.45137,0
845,1033,2021-10-11,101000.0,100776.3,1243,554.81,0.55358,0.16256,0
844,1029,2021-10-06,101000.0,100776.3,1238,554.81,0.55358,0.16321,0
843,516,2021-09-28,101000.0,100776.3,1154,554.81,0.55358,0.17509,0
842,632,2021-09-28,135000.0,134700.99,811,8421.91,6.66928,3.00159,0
841,1008,2021-09-21,128000.0,127716.49,7,-5578.09,-4.18478,-218.20639,0
840,899,2021-09-21,97200.0,96984.72,123,-4038.55,-3.99764,-11.86292,0
839,990,2021-09-21,97200.0,96984.72,36,-4038.55,-3.99764,-40.53163,0
838,765,2021-09-21,21100.0,21053.26,375,6.75,0.03207,0.03121,0
837,768,2021-09-21,21100.0,21053.26,370,6.75,0.03207,0.03164,0
836,771,2021-09-21,21100.0,21053.26,364,6.75,0.03207,0.03216,0
835,772,2021-09-21,42200.0,42106.54,363,13.51,0.0321,0.03228,0
834,775,2021-09-21,42200.0,42106.54,358,614.84,1.48184,1.51081,0
833,779,2021-09-21,42200.0,42106.54,350,13.51,0.0321,0.03348,0
832,778,2021-09-21,42200.0,42106.54,350,13.51,0.0321,0.03348,0
831,784,2021-09-21,21100.0,21053.26,326,6.75,0.03207,0.03591,0
830,928,2021-09-21,99000.0,98780.72,91,-438.56,-0.44201,-1.7729,0
829,780,2021-09-21,39300.0,39212.96,347,-9194.02,-18.99317,-19.97841,0
828,918,2021-09-21,39300.0,39212.96,96,-9194.02,-18.99317,-72.21362,0
827,942,2021-09-21,39300.0,39212.96,76,-9194.02,-18.99317,-91.2172,0
826,947,2021-09-21,39300.0,39212.96,74,-9194.02,-18.99317,-93.68253,0
825,604,2021-09-21,51500.0,51385.93,946,4281.83,9.09014,3.5073,0
824,712,2021-09-21,51500.0,51385.93,502,4281.83,9.09014,6.60936,0
823,1004,2021-09-21,160500.0,160144.5,14,-5220.96,-3.15723,-82.3135,0
822,915,2021-09-21,120625.0,120357.83,99,18883.57,18.60922,68.60975,0
821,954,2021-09-21,94500.0,94290.69,68,-8436.34,-8.21239,-44.08121,0
820,979,2021-09-21,94500.0,94290.69,46,-5429.7,-5.44492,-43.20426,0
819,1003,2021-09-21,153000.0,152661.12,15,-9697.69,-5.973,-145.343,0
818,689,2021-09-21,113700.0,113448.16,530,-804.34,-0.704,-0.48483,0
817,944,2021-09-16,94800.0,94590.02,70,4390.68,4.86775,25.38184,0
816,1009,2021-09-16,40800.0,40709.63,342,-7697.35,-15.90132,-16.97071,0
